NO.,name,metal,linker1,linker1_F,linker2,linker2_F,topology,N_CH4,N_N2,S_CH4_N2
2050,DB0-m3_o17_o460_f0_fsc.sym.10_repeat.cif,1,4,0,32,4,2,1.681983131,0.304322079,5.526983565
2051,DB0-m3_o46_o23_f0_fsc.sym.7_repeat.cif,1,32,5,1,5,2,1.059817241,0.191760956,5.526762408
2052,DB0-m3_o16_o45_f0_fsc.sym.79_repeat.cif,1,20,20,25,0,2,1.524106726,0.275770298,5.526725448
2053,DB0-m3_o43_o14_f0_fsc.sym.6_repeat.cif,1,21,0,12,5,2,1.50006727,0.271424247,5.526651688
2054,DB0-m3_o24_o49_f0_fsc.sym.11_repeat.cif,1,13,2,34,0,2,0.760988233,0.137706974,5.526141549
2056,DB0-m3_o51_o14_f0_fsc.sym.18_repeat.cif,1,29,2,12,2,2,1.391634496,0.25184518,5.52575395
2057,DB0-m3_o16_o51_f0_fsc.sym.77_repeat.cif,1,20,25,29,0,2,1.4112625,0.255408085,5.525520063
2059,DB0-m3_o48_o13_f0_fsc.sym.4_repeat.cif,1,35,0,22,11,2,1.424744196,0.257960883,5.523101707
2060,DB0-m3_o43_o4_f0_fsc.sym.17_repeat.cif,1,21,0,24,10,2,1.131344483,0.204852534,5.522726315
2063,DB0-m3_o39_o41_f0_fof.sym.34_repeat.cif,1,41,23,39,0,4,1.118798367,0.202636425,5.521210557
2064,DB0-m3_o24_o45_f0_fsc.sym.54_repeat.cif,1,13,17,25,17,2,0.288348497,0.052229325,5.520816066
2065,DB0-m2_o39_o41_f0_fof.sym.56_repeat.cif,2,41,25,39,0,4,1.185491977,0.21480085,5.519028323
2066,DB0-m3_o4_o42_f0_fsc_repeat.cif,1,24,0,37,0,2,1.376197725,0.249378422,5.518511648
2067,DB0-m3_o1_o45_f0_fsc.sym.49_repeat.cif,1,6,0,25,6,2,1.625365076,0.294598415,5.517222739
2068,DB0-m3_o43_o13_f0_fsc.sym.61_repeat.cif,1,21,0,22,9,2,1.293038563,0.234423693,5.51581859
2071,DB0-m3_o18_o490_f0_fsc.sym.26_repeat.cif,1,26,16,34,0,2,1.610894745,0.292232287,5.51237772
2072,DB0-m3_o48_o18_f0_fsc.sym.7_repeat.cif,1,35,3,26,0,2,1.634134684,0.296450877,5.512328718
2073,DB0-m3_o24_o48_f0_fsc.sym.27_repeat.cif,1,13,15,35,0,2,0.9931528,0.180176804,5.512101318
2074,DB0-m3_o43_o4_f0_fsc.sym.33_repeat.cif,1,21,0,24,14,2,1.204326448,0.218503189,5.511711085
2075,DB0-m3_o18_o43_f0_fsc.sym.18_repeat.cif,1,26,15,21,0,2,1.482257689,0.269073272,5.508751127
2076,DB0-m3_o22_o47_f0_fsc.sym.1_repeat.cif,1,9,0,30,0,2,1.130743345,0.205372433,5.505818509
2077,DB0-m3_o48_o13_f0_fsc.sym.70_repeat.cif,1,35,7,22,7,2,1.474883056,0.267943507,5.504455288
2079,DB0-m3_o51_o22_f0_fsc.sym.3_repeat.cif,1,29,11,9,11,2,0.832966134,0.151349693,5.503586551
2080,DB0-m3_o43_o14_f0_fsc.sym.52_repeat.cif,1,21,0,12,9,2,1.511708654,0.274677073,5.503585123
2081,DB0-m3_o45_o14_f0_fsc.sym.21_repeat.cif,1,25,10,12,0,2,1.342976833,0.244086377,5.502055659
2082,DB0-m3_o18_o45_f0_fsc.sym.50_repeat.cif,1,26,1,25,1,2,1.416311905,0.257418511,5.501981571
2083,DB0-m3_o25_o43_f0_fsc.sym.40_repeat.cif,1,10,25,21,25,2,1.044957703,0.189929257,5.501825879
2084,DB0-m3_o22_o22_f0_pcu.sym.27_repeat.cif,1,9,12,9,0,3,0.705675712,0.1282732,5.501349576
2086,DB0-m3_o13_o47_f0_fsc.sym.11_repeat.cif,1,22,3,30,3,2,1.427683951,0.259560304,5.50039405
2087,DB0-m3_o16_o45_f0_fsc.sym.37_repeat.cif,1,20,20,25,0,2,1.451113913,0.263828877,5.50020881
2088,DB0-m3_o45_o23_f0_fsc.sym.50_repeat.cif,1,25,8,1,8,2,0.520656341,0.094676747,5.499305341
2089,DB0-m3_o24_o43_f0_fsc.sym.7_repeat.cif,1,13,1,21,1,2,0.692045447,0.12585882,5.498585219
2090,DB0-m3_o25_o460_f0_fsc.sym.73_repeat.cif,1,10,13,32,0,2,1.321034854,0.240253701,5.498499488
2091,DB0-m3_o46_o6_f0_fsc.sym.47_repeat.cif,1,32,0,5,23,2,1.024204996,0.186274933,5.498351178
2092,DB0-m3_o1_o44_f0_fsc.sym.19_repeat.cif,1,6,0,33,14,2,1.328479723,0.241672196,5.497031712
2093,DB0-m3_o24_o48_f0_fsc.sym.15_repeat.cif,1,13,24,35,0,2,1.148500737,0.208940091,5.496794462
2094,DB0-m3_o44_o14_f0_fsc.sym.17_repeat.cif,1,33,0,12,4,2,1.44353679,0.262633832,5.496385515
2095,DB0-m3_o24_o47_f0_fsc.sym.18_repeat.cif,1,13,2,30,2,2,0.837231397,0.152362465,5.494997717
2096,DB0-m3_o51_o14_f0_fsc.sym.3_repeat.cif,1,29,11,12,0,2,1.525547624,0.277697635,5.493556423
2097,DB0-m3_o17_o490_f0_fsc.sym.11_repeat.cif,1,4,13,34,0,2,1.390339144,0.253097022,5.493305031
2098,DB0-m3_o52_o13_f0_fsc.sym.6_repeat.cif,1,36,5,22,5,2,1.312083704,0.238883757,5.492561402
2100,DB0-m3_o1_o460_f0_fsc.sym.1_repeat.cif,1,6,0,32,0,2,1.614385873,0.293953805,5.491971348
2101,DB0-m3_o1_o43_f0_fsc.sym.12_repeat.cif,1,6,24,21,0,2,1.314845718,0.239456363,5.490961691
2102,DB0-m3_o18_o49_f0_fsc_repeat.cif,1,26,0,34,0,2,1.329744998,0.242191613,5.490466761
2103,DB0-m3_o18_o45_f0_fsc.sym.22_repeat.cif,1,26,15,25,0,2,1.385030169,0.252311153,5.489373546
2105,DB0-m3_o45_o14_f0_fsc.sym.20_repeat.cif,1,25,0,12,2,2,1.371311463,0.249872336,5.48804836
2106,DB0-m3_o43_o14_f0_fsc.sym.2_repeat.cif,1,21,0,12,11,2,1.49585481,0.272593566,5.487491259
2107,DB0-m3_o1_o47_f0_fsc.sym.25_repeat.cif,1,6,4,30,0,2,1.475221863,0.268878721,5.486569771
2109,DB0-m3_o18_o51_f0_fsc.sym.35_repeat.cif,1,26,8,29,0,2,1.289955117,0.235190616,5.484721877
2110,DB0-m3_o18_o47_f0_fsc.sym.12_repeat.cif,1,26,2,30,2,2,1.520042036,0.277185664,5.483840743
2111,DB0-m3_o44_o4_f0_fsc.sym.33_repeat.cif,1,33,0,24,9,2,1.329665369,0.242482831,5.483544385
2113,DB0-m3_o22_o47_f0_fsc_repeat.cif,1,9,0,30,0,2,1.075846884,0.196242989,5.48221818
2114,DB0-m3_o18_o45_f0_fsc.sym.9_repeat.cif,1,26,0,25,1,2,1.270755035,0.231799993,5.482118512
2115,DB0-m3_o24_o49_f0_fsc.sym.10_repeat.cif,1,13,2,34,0,2,0.930615212,0.169780787,5.481275168
2116,DB0-m3_o43_o13_f0_fsc.sym.72_repeat.cif,1,21,13,22,13,2,1.128341908,0.205891403,5.480276934
2117,DB0-m3_o24_o50_f0_fsc.sym.15_repeat.cif,1,13,0,43,2,2,0.922115646,0.16828259,5.479566527
2118,DB0-m18_o17_o45_f0_fsc_repeat.cif,4,4,0,25,0,2,1.618585025,0.295526454,5.476954775
2119,DB0-m3_o18_o45_f0_fsc.sym.52_repeat.cif,1,26,16,25,0,2,1.414031131,0.258252699,5.475377942
2120,DB0-m3_o18_o45_f0_fsc.sym.38_repeat.cif,1,26,21,25,0,2,1.177053734,0.214990408,5.474912785
2121,DB0-m3_o18_o52_f0_fsc.sym.48_repeat.cif,1,26,9,36,9,2,1.536659035,0.280683219,5.474709317
2122,DB0-m3_o24_o52_f0_fsc.sym.54_repeat.cif,1,13,21,36,21,2,0.590021658,0.107772941,5.474673458
2123,DB0-m3_o17_o47_f0_fsc.sym.50_repeat.cif,1,4,0,30,25,2,0.790236935,0.14435517,5.474254489
2124,DB0-m3_o490_o6_f0_fsc.sym.23_repeat.cif,1,34,0,5,19,2,1.494058092,0.2729533,5.473676594
2125,DB0-m2_o41_o41_f0_fof.sym.3_repeat.cif,2,39,11,39,11,4,1.727537412,0.31565415,5.472880408
2128,DB0-m3_o1_o43_f0_fsc.sym.29_repeat.cif,1,6,14,21,0,2,1.052372464,0.192332294,5.47163683
2129,DB0-m2_o15_o16_f0_pcu_repeat.cif,2,18,0,20,0,3,1.100489906,0.201131216,5.471502282
2130,DB0-m3_o1_o43_f0_fsc.sym.10_repeat.cif,1,6,18,21,0,2,1.038848451,0.189871239,5.471331296
2131,DB0-m3_o25_o46_f0_fsc.sym.21_repeat.cif,1,10,15,32,0,2,1.209794987,0.221166738,5.470058464
2132,DB0-m3_o18_o47_f0_fsc.sym.13_repeat.cif,1,26,2,30,0,2,1.560847162,0.285380571,5.46935329
2134,DB0-m3_o24_o48_f0_fsc.sym.26_repeat.cif,1,13,15,35,0,2,1.021267313,0.186749856,5.468637756
2135,DB0-m3_o51_o14_f0_fsc.sym.19_repeat.cif,1,29,2,12,2,2,1.474961131,0.2697202,5.468485984
2136,DB0-m3_o49_o13_f0_fsc.sym.15_repeat.cif,1,34,0,22,10,2,1.584944642,0.28991559,5.466917604
2137,DB0-m3_o43_o14_f0_fsc.sym.53_repeat.cif,1,21,0,12,9,2,1.5272292,0.279373909,5.466613571
2138,DB0-m3_o44_o13_f0_fsc.sym.77_repeat.cif,1,33,9,22,9,2,1.292865166,0.236561427,5.465240803
2139,DB0-m3_o18_o45_f0_fsc.sym.70_repeat.cif,1,26,6,25,0,2,1.476864279,0.270236679,5.465077067
2140,DB0-m3_o50_o23_f0_fsc.sym.29_repeat.cif,1,43,0,1,8,2,0.935837099,0.171281156,5.463748139
2141,DB0-m3_o16_o42_f0_fsc.sym.23_repeat.cif,1,20,12,37,0,2,1.716225691,0.314114721,5.463690727
2142,DB0-m3_o17_o460_f0_fsc.sym.6_repeat.cif,1,4,0,32,3,2,1.751171439,0.32052766,5.463401941
2143,DB0-m3_o21_o47_f0_fsc.sym.53_repeat.cif,1,28,25,30,0,2,0.905572325,0.16578191,5.462431491
2144,DB0-m3_o18_o42_f0_fsc.sym.15_repeat.cif,1,26,12,37,0,2,1.790927645,0.327867255,5.46235594
2145,DB0-m3_o25_o49_f0_fsc.sym.18_repeat.cif,1,10,26,34,0,2,1.416628306,0.25938351,5.461520305
2146,DB0-m3_o48_o13_f0_fsc.sym.71_repeat.cif,1,35,13,22,0,2,1.412949808,0.258783441,5.45996993
2147,DB0-m3_o18_o47_f0_fsc_repeat.cif,1,26,0,30,0,2,1.539340799,0.281953563,5.459554351
2148,DB0-m3_o16_o48_f0_fsc_repeat.cif,1,20,0,35,0,2,1.862177897,0.341148584,5.45855379
2149,DB0-m3_o1_o51_f0_fsc.sym.27_repeat.cif,1,6,0,29,8,2,1.491707194,0.27329452,5.458240408
2150,DB0-m3_o4_o45_f0_fsc.sym.23_repeat.cif,1,24,10,25,0,2,1.138081791,0.208530871,5.4576178
2151,DB0-m3_o1_o48_f0_fsc_repeat.cif,1,6,0,35,0,2,1.777481951,0.325722533,5.457043253
2152,DB0-m3_o43_o4_f0_fsc.sym.32_repeat.cif,1,21,0,24,14,2,0.879059938,0.161109422,5.456291286
2154,DB0-m3_o1_o44_f0_fsc.sym.27_repeat.cif,1,6,16,33,0,2,0.606081764,0.111089064,5.455818437
2155,DB0-m15_o16_o46_f0_fsc_repeat.cif,6,20,0,32,0,2,1.387025102,0.254230041,5.455787589
2156,DB0-m3_o51_o4_f0_fsc.sym.15_repeat.cif,1,29,24,24,0,2,1.324809472,0.242905648,5.454008512
2157,DB0-m3_o48_o13_f0_fsc.sym.74_repeat.cif,1,35,13,22,0,2,1.407944098,0.258335709,5.450056069
2159,DB0-m15_o16_o47_f0_fsc_repeat.cif,6,20,0,30,0,2,1.438349821,0.264016184,5.447960804
2160,DB0-m3_o51_o13_f0_fsc.sym.3_repeat.cif,1,29,5,22,5,2,1.408396093,0.258521654,5.447884428
2161,DB0-m3_o13_o45_f0_fsc.sym.89_repeat.cif,1,22,0,25,20,2,1.281113219,0.235173252,5.447529465
2162,DB0-m3_o45_o14_f0_fsc.sym.10_repeat.cif,1,25,0,12,3,2,1.414878884,0.259802677,5.445975008
2163,DB0-m2_o39_o41_f0_fof.sym.19_repeat.cif,2,41,12,39,12,4,1.032078261,0.189564698,5.444464464
2164,DB0-m18_o24_o48_f0_fsc_repeat.cif,4,13,0,35,0,2,1.33297668,0.244877708,5.443438251
2165,DB0-m3_o49_o13_f0_fsc.sym.53_repeat.cif,1,34,0,22,9,2,1.753628848,0.322159532,5.443355471
2166,DB0-m3_o6_o47_f0_fsc.sym.48_repeat.cif,1,5,1,30,1,2,1.058112697,0.194389044,5.443273316
2167,DB0-m3_o16_o42_f0_fsc.sym.52_repeat.cif,1,20,13,37,0,2,1.561547358,0.286889367,5.443029738
2168,DB0-m3_o50_o13_f0_fsc.sym.10_repeat.cif,1,43,0,22,2,2,1.218604027,0.223898758,5.442656486
2169,DB0-m3_o25_o460_f0_fsc.sym.9_repeat.cif,1,10,3,32,3,2,1.413475262,0.259714575,5.442417944
2170,DB0-m3_o48_o13_f0_fsc.sym.63_repeat.cif,1,35,0,22,6,2,1.54438348,0.283769382,5.442389418
2171,DB0-m3_o43_o22_f0_fsc.sym.35_repeat.cif,1,21,19,9,19,2,0.536039584,0.098506882,5.441646049
2172,DB0-m3_o25_o47_f0_fsc.sym.17_repeat.cif,1,10,24,30,0,2,0.925407926,0.170065007,5.441495242
2173,DB0-m3_o48_o18_f0_fsc.sym.40_repeat.cif,1,35,0,26,6,2,1.594818084,0.293118804,5.440859008
2174,DB0-m3_o39_o41_f0_fof.sym.38_repeat.cif,1,41,16,39,16,4,0.930481854,0.171049126,5.439851545
2175,DB0-m3_o18_o42_f0_fsc.sym.19_repeat.cif,1,26,17,37,0,2,1.531953445,0.281647009,5.439267586
2176,DB0-m3_o4_o45_f0_fsc.sym.89_repeat.cif,1,24,0,25,6,2,1.396383892,0.256725209,5.439216099
2177,DB0-m3_o24_o51_f0_fsc.sym.53_repeat.cif,1,13,23,29,0,2,0.349888746,0.064330369,5.438935819
2178,DB0-m3_o490_o13_f0_fsc.sym.12_repeat.cif,1,34,0,22,2,2,1.592745964,0.292897492,5.437895536
2179,DB0-m3_o18_o47_f0_fsc.sym.14_repeat.cif,1,26,2,30,0,2,1.509316691,0.277562476,5.437754814
2180,DB0-m18_o18_o49_f0_fsc_repeat.cif,4,26,0,34,0,2,1.361744572,0.250479627,5.436548231
2182,DB0-m3_o1_o47_f0_fsc.sym.13_repeat.cif,1,6,3,30,0,2,1.616341887,0.297373406,5.435394882
2184,DB0-m3_o16_o42_f0_fsc.sym.22_repeat.cif,1,20,15,37,0,2,1.71384152,0.315376949,5.434263744
2186,DB0-m3_o13_o45_f0_fsc.sym.9_repeat.cif,1,22,5,25,5,2,1.609947707,0.296308381,5.433351899
2187,DB0-m3_o49_o13_f0_fsc.sym.27_repeat.cif,1,34,0,22,12,2,1.752739709,0.322613407,5.432941325
2188,DB0-m3_o45_o14_f0_fsc.sym.18_repeat.cif,1,25,0,12,2,2,1.347822248,0.248108496,5.432390558
2189,DB0-m3_o45_o14_f0_fsc.sym.28_repeat.cif,1,25,4,12,0,2,1.389439877,0.255783813,5.432086809
2190,DB0-m3_o48_o18_f0_fsc.sym.1_repeat.cif,1,35,0,26,0,2,1.584851648,0.291771127,5.431831663
2192,DB0-m3_o47_o23_f0_fsc.sym.79_repeat.cif,1,30,17,1,17,2,0.701070813,0.129074204,5.431533098
2193,DB0-m3_o16_o45_f0_fsc.sym.38_repeat.cif,1,20,20,25,0,2,1.529466686,0.281638556,5.430601224
2194,DB0-m2_o39_o39_f0_fof.sym.28_repeat.cif,2,41,25,41,25,4,1.089632356,0.200674001,5.429863119
2195,DB0-m3_o43_o14_f0_fsc.sym.15_repeat.cif,1,21,2,12,2,2,1.379255751,0.254023564,5.429637037
2196,DB0-m2_o22_o47_f0_fsc_repeat.cif,2,9,0,30,0,2,0.9654792,0.177826544,5.429331176
2197,DB0-m3_o43_o4_f0_fsc.sym.49_repeat.cif,1,21,0,24,9,2,1.224585617,0.22555698,5.429163034
2198,DB0-m3_o1_o51_f0_fsc.sym.36_repeat.cif,1,6,1,29,0,2,0.862798026,0.158921033,5.429099025
2199,DB0-m3_o9_o16_f0_pcu.sym.24_repeat.cif,1,23,0,20,0,3,0.862885493,0.158946403,5.42878278
2200,DB0-m3_o48_o21_f0_fsc.sym.50_repeat.cif,1,35,25,28,25,2,0.932341006,0.171753406,5.428369811
2202,DB0-m3_o43_o14_f0_fsc.sym.22_repeat.cif,1,21,0,12,4,2,1.490796991,0.274663526,5.42772102
2203,DB0-m3_o52_o13_f0_fsc.sym.33_repeat.cif,1,36,0,22,8,2,1.013710147,0.186824125,5.426013083
2204,DB0-m2_o17_o45_f0_fsc_repeat.cif,2,4,0,25,0,2,1.491292481,0.274852669,5.425788619
2207,DB0-m3_o24_o48_f0_fsc.sym.48_repeat.cif,1,13,9,35,0,2,0.774436431,0.142865996,5.420719094
2209,DB0-m3_o51_o14_f0_fsc.sym.69_repeat.cif,1,29,7,12,0,2,1.471487779,0.271518678,5.41947166
2210,DB0-m3_o42_o4_f0_fsc.sym.1_repeat.cif,1,37,0,24,0,2,1.3972126,0.25785593,5.418578515
2211,DB0-m3_o48_o25_f0_fsc.sym.44_repeat.cif,1,35,0,10,8,2,1.027141897,0.189565152,5.41841095
2212,DB0-m3_o42_o13_f0_fsc.sym.31_repeat.cif,1,37,0,22,14,2,1.345546694,0.248345519,5.418042984
2213,DB0-m3_o1_o52_f0_fsc.sym.5_repeat.cif,1,6,11,36,11,2,1.373088913,0.253438537,5.417837915
2214,DB0-m2_o1_o48_f0_fsc_repeat.cif,2,6,0,35,0,2,1.541086856,0.284471541,5.41736742
2215,DB0-m2_o1_o49_f0_fsc_repeat.cif,2,6,0,34,0,2,1.335767586,0.246575639,5.417273132
2216,DB0-m3_o51_o14_f0_fsc.sym.25_repeat.cif,1,29,4,12,0,2,1.463217186,0.270188525,5.415541553
2217,DB0-m3_o48_o13_f0_fsc.sym.48_repeat.cif,1,35,0,22,1,2,1.329513162,0.245512213,5.415262839
2218,DB0-m3_o15_o51_f0_fsc_repeat.cif,1,18,0,29,0,2,1.409964966,0.260399964,5.414612755
2220,DB0-m3_o1_o45_f0_fsc.sym.26_repeat.cif,1,6,0,25,21,2,1.403753885,0.259268278,5.414290934
2222,DB0-m3_o13_o45_f0_fsc.sym.95_repeat.cif,1,22,7,25,7,2,1.643983141,0.303803638,5.411334612
2223,DB0-m3_o48_o13_f0_fsc.sym.35_repeat.cif,1,35,0,22,14,2,1.303329944,0.240899211,5.410270694
2224,DB0-m3_o25_o47_f0_fsc.sym.52_repeat.cif,1,10,27,30,0,2,1.152498598,0.213020531,5.410270038
2225,DB0-m3_o47_o23_f0_fsc.sym.15_repeat.cif,1,30,18,1,18,2,0.771728558,0.142645669,5.410108579
2226,DB0-m3_o44_o13_f0_fsc.sym.28_repeat.cif,1,33,0,22,15,2,1.171269187,0.216498661,5.410052803
2227,DB0-m3_o16_o42_f0_fsc.sym.47_repeat.cif,1,20,6,37,0,2,1.73923797,0.321498798,5.409780633
2228,DB0-m3_o45_o14_f0_fsc.sym.19_repeat.cif,1,25,0,12,2,2,1.44024844,0.266257772,5.409225916
2229,DB0-m3_o1_o44_f0_fsc.sym.6_repeat.cif,1,6,5,33,0,2,1.391613778,0.257302289,5.40847803
2230,DB0-m3_o42_o13_f0_fsc.sym.32_repeat.cif,1,37,0,22,14,2,1.276951825,0.236108946,5.40831615
2231,DB0-m3_o25_o460_f0_fsc.sym.26_repeat.cif,1,10,15,32,0,2,1.1800257,0.218196208,5.408094446
2232,DB0-m3_o39_o40_f0_fof.sym.26_repeat.cif,1,41,27,42,0,4,1.045701574,0.193366203,5.407881834
2233,DB0-m3_o40_o40_f0_fof.sym.17_repeat.cif,1,42,25,42,25,4,1.19800561,0.221548094,5.407429098
2234,DB0-m3_o16_o43_f0_fsc.sym.46_repeat.cif,1,20,23,21,0,2,1.393636398,0.257767761,5.406558179
2235,DB0-m3_o25_o50_f0_fsc.sym.9_repeat.cif,1,10,18,43,0,2,0.840076101,0.155388674,5.406289151
2236,DB0-m3_o24_o43_f0_fsc.sym.37_repeat.cif,1,13,0,21,21,2,0.766087032,0.141708778,5.406066191
2238,DB0-m3_o25_o46_f0_fsc.sym.10_repeat.cif,1,10,18,32,0,2,0.997622267,0.184574779,5.404976097
2240,DB0-m3_o44_o13_f0_fsc.sym.12_repeat.cif,1,33,18,22,0,2,1.264284745,0.233967108,5.403685826
2241,DB0-m3_o40_o41_f0_fof.sym.10_repeat.cif,1,42,24,39,24,4,1.378021025,0.255017807,5.403626677
2242,DB0-m3_o48_o13_f0_fsc.sym.17_repeat.cif,1,35,2,22,2,2,1.348091124,0.249479729,5.403609868
2243,DB0-m3_o460_o23_f0_fsc.sym.8_repeat.cif,1,32,0,1,1,2,0.914772646,0.169312734,5.402857912
2245,DB0-m3_o41_o41_f0_fof.sym.3_repeat.cif,1,39,5,39,5,4,1.725114275,0.319350568,5.401945224
2246,DB0-m3_o43_o14_f0_fsc.sym.17_repeat.cif,1,21,2,12,2,2,1.413688395,0.261775388,5.400386982
2247,DB0-m3_o48_o13_f0_fsc.sym.67_repeat.cif,1,35,7,22,0,2,1.413542953,0.261804019,5.399240851
2248,DB0-m3_o4_o45_f0_fsc.sym.15_repeat.cif,1,24,0,25,18,2,1.359704685,0.251868506,5.398470449
2249,DB0-m15_o14_o38_f0_fsc_repeat.cif,6,12,0,21,0,2,1.173067324,0.217303248,5.398296331
2250,DB0-m3_o6_o47_f0_fsc.sym.57_repeat.cif,1,5,13,30,13,2,1.211923104,0.224519967,5.397841084
2251,DB0-m3_o4_o45_f0_fsc.sym.49_repeat.cif,1,24,0,25,21,2,1.418124848,0.262770541,5.396818231
2252,DB0-m3_o4_o45_f0_fsc.sym.38_repeat.cif,1,24,0,25,19,2,1.40978114,0.261295363,5.395354609
2253,DB0-m3_o42_o6_f0_fsc.sym.12_repeat.cif,1,37,0,5,19,2,1.294647905,0.240005652,5.394239229
2254,DB0-m3_o25_o46_f0_fsc.sym.3_repeat.cif,1,10,5,32,0,2,1.170254645,0.216946777,5.394201558
2255,DB0-m3_o4_o45_f0_fsc.sym.9_repeat.cif,1,24,5,25,0,2,1.279618776,0.237240084,5.39377137
2257,DB0-m3_o18_o490_f0_fsc.sym.4_repeat.cif,1,26,5,34,0,2,1.810269803,0.335744856,5.39180205
2258,DB0-m3_o25_o51_f0_fsc.sym.17_repeat.cif,1,10,24,29,0,2,1.152993128,0.213917422,5.389898191
2259,DB0-m3_o1_o52_f0_fsc.sym.17_repeat.cif,1,6,24,36,0,2,1.231046207,0.228405759,5.389733667
2260,DB0-m2_o38_o41_f0_fof.sym.26_repeat.cif,2,21,15,39,15,4,0.920054983,0.170705533,5.389719744
2261,DB0-m2_o39_o41_f0_fof.sym.25_repeat.cif,2,41,20,39,0,4,0.888907442,0.164929855,5.389609066
2262,DB0-m3_o43_o13_f0_fsc.sym.39_repeat.cif,1,21,0,22,14,2,0.986080968,0.183009418,5.388143299
2263,DB0-m3_o18_o47_f0_fsc.sym.8_repeat.cif,1,26,0,30,3,2,1.534809401,0.28486359,5.387874954
2264,DB0-m3_o4_o45_f0_fsc.sym.88_repeat.cif,1,24,0,25,6,2,1.414203083,0.262533371,5.386755515
2265,DB0-m3_o13_o47_f0_fsc.sym.5_repeat.cif,1,22,0,30,5,2,1.41517404,0.262713949,5.38674877
2267,DB0-m3_o1_o52_f0_fsc.sym.67_repeat.cif,1,6,7,36,0,2,1.363380361,0.253121894,5.386260115
2269,DB0-m3_o51_o14_f0_fsc.sym.11_repeat.cif,1,29,0,12,3,2,1.472426961,0.273483012,5.383979602
2270,DB0-m3_o1_o44_f0_fsc.sym.7_repeat.cif,1,6,0,33,1,2,1.30092131,0.241657421,5.383328607
2271,DB0-m2_o15_itv_repeat.cif,2,18,0,18,0,40,0.998411328,0.185465021,5.383286406
2272,DB0-m3_o25_o460_f0_fsc.sym.17_repeat.cif,1,10,2,32,2,2,1.188297412,0.22074943,5.383014638
2273,DB0-m3_o43_o14_f0_fsc.sym.63_repeat.cif,1,21,0,12,7,2,1.510684308,0.280698897,5.381867638
2275,DB0-m3_o52_o13_f0_fsc.sym.40_repeat.cif,1,36,0,22,8,2,1.077067391,0.200242227,5.378822467
2276,DB0-m3_o45_o14_f0_fsc.sym.29_repeat.cif,1,25,4,12,0,2,1.439367631,0.267600824,5.37878625
2277,DB0-m3_o18_o43_f0_fsc.sym.3_repeat.cif,1,26,1,21,1,2,1.374208266,0.255555191,5.377344367
2278,DB0-m3_o44_o13_f0_fsc.sym.44_repeat.cif,1,33,0,22,8,2,1.056052468,0.196392168,5.377263653
2279,DB0-m3_o43_o13_f0_fsc.sym.66_repeat.cif,1,21,0,22,20,2,0.922699435,0.171605036,5.376878551
2281,DB0-m3_o18_o42_f0_fsc.sym.22_repeat.cif,1,26,16,37,0,2,1.440387011,0.267931082,5.375960859
2282,DB0-m3_o46_o23_f0_fsc.sym.130_repeat.cif,1,32,0,1,6,2,1.002076956,0.186429759,5.375091185
2283,DB0-m3_o13_o45_f0_fsc.sym.22_repeat.cif,1,22,18,25,18,2,1.273196791,0.23687734,5.374920164
2284,DB0-m2_o38_o40_f0_fof.sym.17_repeat.cif,2,21,15,42,15,4,0.906238757,0.168632625,5.3740417
2285,DB0-m3_o18_o45_f0_fsc.sym.34_repeat.cif,1,26,14,25,0,2,1.223227971,0.227631736,5.373714559
2288,DB0-m3_o25_o490_f0_fsc.sym.9_repeat.cif,1,10,18,34,0,2,0.615739373,0.1146271,5.371673639
2289,DB0-m3_o49_o13_f0_fsc.sym.39_repeat.cif,1,34,0,22,22,2,1.882758372,0.350674838,5.368957701
2290,DB0-m3_o18_o43_f0_fsc.sym.45_repeat.cif,1,26,13,21,0,2,1.587990346,0.295833134,5.367858315
2291,DB0-m3_o1_o43_f0_fsc.sym.45_repeat.cif,1,6,7,21,0,2,1.506983537,0.280746903,5.367765485
2292,DB0-m3_o16_o44_f0_fsc.sym.31_repeat.cif,1,20,19,33,0,2,1.488827164,0.277385549,5.367356618
2293,DB0-m15_o24_o48_f0_fsc_repeat.cif,6,13,0,35,0,2,1.040287609,0.193846804,5.366545069
2294,DB0-m3_o43_o4_f0_fsc.sym.28_repeat.cif,1,21,0,24,12,2,1.343653552,0.250391513,5.366210438
2295,DB0-m2_o16_o48_f0_fsc_repeat.cif,2,20,0,35,0,2,1.687774116,0.314700811,5.363106975
2296,DB0-m3_o17_o460_f0_fsc.sym.1_repeat.cif,1,4,0,32,0,2,1.807365453,0.337005502,5.363014672
2297,DB0-m2_o41_o41_f0_fof.sym.5_repeat.cif,2,39,5,39,5,4,1.560643479,0.291006648,5.362913491
2298,DB0-m3_o460_o21_f0_fsc.sym.12_repeat.cif,1,32,0,28,18,2,0.917678197,0.171144507,5.362007887
2299,DB0-m3_o52_o13_f0_fsc.sym.68_repeat.cif,1,36,0,22,20,2,0.88306078,0.164754987,5.359842497
2301,DB0-m3_o18_o44_f0_fsc.sym.16_repeat.cif,1,26,10,33,10,2,1.166853043,0.217870415,5.355720467
2302,DB0-m3_o18_o45_f0_fsc.sym.28_repeat.cif,1,26,0,25,8,2,1.409868613,0.26327026,5.355214114
2303,DB0-m3_o52_o13_f0_fsc.sym.4_repeat.cif,1,36,11,22,11,2,1.117364109,0.20874669,5.352727311
