generation,fitness,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,28,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
145,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,28,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
146,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,28,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,28,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
147,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,28,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
148,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,28,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,28,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
149,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,28,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
150,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,28,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
151,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
152,14.119198,1,34,27,18,26,2
